ts,phase,nvme_rd_mb_s,nvme_wr_mb_s,nvme_active_pct,cte_file_tier_gb,devshm_used_gb,clio_rss_gb,mem_avail_gb,nfs_rd_mb_s
1784047903,ingest,0.02,0.00,2.1,0.000,0.009,0.000,39.228,0.00
1784047908,ingest,0.02,99.21,12.6,0.000,0.009,0.000,39.224,0.00
1784047913,ingest,0.02,0.00,4.2,0.000,0.009,0.000,39.224,0.00
1784047918,ingest,0.02,0.00,2.3,0.000,0.009,0.000,39.220,0.00
1784047923,ingest,0.02,0.00,2.0,0.000,0.009,0.000,39.222,0.00
1784047929,ingest,0.02,0.00,2.3,0.000,0.009,0.000,39.222,0.00
1784047934,ingest,0.02,0.00,2.4,0.000,0.009,0.000,39.229,0.00
1784047939,ingest,0.02,102.01,14.6,0.000,0.009,0.000,39.233,0.00
1784047944,ingest,0.02,0.00,3.2,0.000,0.009,0.000,39.235,0.00
1784047949,ingest,0.02,0.00,2.3,0.000,0.009,0.000,39.227,0.00
1784047954,ingest,0.03,0.00,2.7,0.000,0.009,0.000,39.228,0.00
1784047959,ingest,0.02,0.00,2.3,0.000,0.009,0.000,39.239,0.00
1784047964,ingest,0.02,0.00,2.4,0.000,0.009,0.000,39.236,0.00
1784047969,ingest,0.02,104.25,14.5,0.000,0.009,0.000,39.242,0.00
1784047974,ingest,0.02,0.00,4.1,0.000,0.009,0.000,39.237,0.00
1784047980,ingest,0.02,0.00,2.5,0.000,0.009,0.000,39.232,0.00
1784047985,ingest,0.03,0.00,2.7,0.000,0.009,0.000,39.233,0.00
1784047990,ingest,0.02,0.00,2.2,0.000,0.009,0.000,39.231,0.00
1784047995,ingest,0.02,0.00,2.3,0.000,0.009,0.000,39.224,0.00
1784048000,ingest,0.02,106.12,13.6,0.000,0.009,0.000,39.225,0.00
1784048005,ingest,0.02,0.00,3.5,0.000,0.009,0.000,39.219,0.00
1784048010,ingest,0.02,0.00,2.1,0.000,0.009,0.000,39.215,0.00
1784048015,ingest,0.02,0.00,2.1,0.000,0.009,0.000,39.218,0.00
1784048020,ingest,0.02,0.00,2.4,0.000,0.009,0.000,39.222,0.00
1784048025,ingest,0.03,0.00,2.7,0.000,0.009,0.000,39.205,0.00
1784048030,ingest,0.02,45.09,6.8,0.000,0.009,0.000,39.204,0.00
1784048035,ingest,0.03,63.77,9.6,0.000,0.009,0.000,39.250,0.00
1784048041,ingest,0.02,0.00,3.5,0.000,0.009,0.000,39.226,0.00
1784048046,ingest,0.03,0.00,2.8,0.000,0.009,0.000,39.221,0.00
1784048051,ingest,0.02,0.00,2.7,0.000,0.009,0.000,39.222,0.00
1784048056,ingest,0.02,0.00,2.5,0.000,0.009,0.000,39.212,0.00
1784048061,ingest,0.04,0.00,3.9,0.000,0.009,0.000,39.229,0.00
1784048066,ingest,0.05,132.06,19.6,0.000,0.009,0.000,39.227,0.00
1784048071,ingest,0.04,0.00,6.0,0.000,0.009,0.000,39.232,0.00
1784048076,ingest,0.04,0.00,4.6,0.000,0.009,0.000,39.211,0.00
1784048081,ingest,0.04,0.00,4.7,0.000,0.009,0.000,39.210,0.00
1784048086,ingest,0.02,0.00,2.6,0.000,0.009,0.000,39.233,0.00
1784048091,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.235,0.00
1784048096,ingest,0.00,198.39,46.6,0.000,0.009,0.000,39.234,0.00
1784048102,ingest,0.00,0.00,0.2,0.000,0.009,0.000,39.238,0.00
1784048107,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.216,0.00
1784048112,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.221,0.00
1784048117,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.224,0.00
1784048122,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.222,0.00
1784048128,ingest,0.00,65.33,7.4,0.000,0.009,0.000,39.212,0.00
1784048133,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.218,0.00
1784048138,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.218,0.00
1784048143,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.213,0.00
1784048148,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.211,0.00
1784048153,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.215,0.00
1784048159,ingest,0.00,64.75,7.2,0.000,0.009,0.000,39.201,0.00
1784048164,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.196,0.00
1784048169,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.194,0.00
1784048174,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.199,0.00
1784048179,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.199,0.00
1784048184,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.198,0.00
1784048189,ingest,0.00,69.62,10.5,0.000,0.009,0.000,39.198,0.00
1784048195,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.203,0.00
1784048200,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.200,0.00
1784048205,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.208,0.00
1784048210,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.204,0.00
1784048215,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.206,0.00
1784048220,ingest,0.00,67.37,10.3,0.000,0.009,0.000,39.201,0.00
1784048225,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.206,0.00
1784048230,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.206,0.00
1784048236,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.208,0.00
1784048241,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.203,0.00
1784048246,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.206,0.00
1784048251,ingest,0.00,28.00,3.1,0.000,0.009,0.000,39.201,0.00
1784048256,ingest,0.00,38.19,3.3,0.000,0.009,0.000,39.201,0.00
1784048261,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.210,0.00
1784048266,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.211,0.00
1784048272,ingest,0.00,37.98,4.6,0.000,0.009,0.000,39.215,0.00
1784048277,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.207,0.00
1784048282,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.215,0.00
1784048287,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.215,0.00
1784048292,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.212,0.00
1784048297,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.210,0.00
1784048302,ingest,0.00,67.12,7.6,0.000,0.009,0.000,39.255,0.00
1784048307,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.258,0.00
1784048313,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.239,0.00
1784048318,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.229,0.00
1784048323,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.230,0.00
1784048328,ingest,0.00,54.01,5.6,0.000,0.009,0.000,39.232,0.00
1784048333,ingest,0.00,14.92,1.8,0.000,0.009,0.000,39.240,0.00
1784048338,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.228,0.00
1784048343,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.221,0.00
1784048349,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.230,0.00
1784048354,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.228,0.00
1784048359,ingest,0.00,52.16,6.1,0.000,0.009,0.000,39.228,0.00
1784048364,ingest,0.00,14.33,2.0,0.000,0.009,0.000,39.229,0.00
1784048369,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.222,0.00
1784048374,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.225,0.00
1784048379,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.226,0.00
1784048385,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.223,0.00
1784048390,ingest,0.00,52.21,5.7,0.000,0.009,0.000,39.221,0.00
1784048395,ingest,0.00,15.84,2.2,0.000,0.009,0.000,39.223,0.00
1784048400,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.226,0.00
1784048405,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.228,0.00
1784048410,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.233,0.00
1784048415,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.232,0.00
1784048420,ingest,0.00,50.65,4.9,0.000,0.009,0.000,39.223,0.00
1784048426,ingest,0.00,17.61,1.7,0.000,0.009,0.000,39.221,0.00
1784048431,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.217,0.00
1784048436,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.220,0.00
1784048441,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.216,0.00
1784048446,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.215,0.00
1784048451,ingest,0.00,50.21,5.9,0.000,0.009,0.000,39.217,0.00
1784048456,ingest,0.00,18.85,2.8,0.000,0.009,0.000,39.220,0.00
1784048462,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.217,0.00
1784048467,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.213,0.00
1784048472,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.202,0.00
1784048477,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.203,0.00
1784048482,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.201,0.00
1784048487,ingest,0.00,45.48,4.5,0.000,0.009,0.000,39.203,0.00
1784048492,ingest,0.00,21.07,2.2,0.000,0.009,0.000,39.204,0.00
1784048497,ingest,0.00,0.00,0.2,0.000,0.009,0.000,39.204,0.00
1784048503,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.201,0.00
1784048508,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.197,0.00
1784048513,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.194,0.00
1784048518,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.232,0.00
1784048523,ingest,0.00,70.11,7.6,0.000,0.009,0.000,39.228,0.00
1784048528,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.210,0.00
1784048533,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.211,0.00
1784048538,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.218,0.00
1784048544,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.194,0.00
1784048549,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.200,0.00
1784048554,ingest,0.00,71.67,6.9,0.000,0.009,0.000,39.200,0.00
1784048559,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.205,0.00
1784048564,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.209,0.00
1784048569,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.210,0.00
1784048574,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.206,0.00
1784048580,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.203,0.00
1784048585,ingest,0.00,73.35,7.9,0.000,0.009,0.000,39.204,0.00
1784048590,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.203,0.00
1784048595,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.217,0.00
1784048600,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.212,0.00
1784048605,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.200,0.00
1784048610,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.180,0.00
1784048615,ingest,0.00,73.79,21.2,0.000,0.009,0.000,39.182,0.00
1784048620,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.186,0.00
1784048626,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.239,0.00
1784048631,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.234,0.00
1784048636,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.238,0.00
1784048641,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.241,0.00
1784048646,ingest,0.00,75.23,8.0,0.000,0.009,0.000,39.233,0.00
1784048651,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.229,0.00
1784048656,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.221,0.00
1784048662,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.215,0.00
1784048667,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.212,0.00
1784048672,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.209,0.00
1784048677,ingest,0.00,67.52,6.6,0.000,0.009,0.000,39.202,0.00
1784048682,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.196,0.00
1784048687,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.188,0.00
1784048692,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.190,0.00
1784048698,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.181,0.00
1784048704,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.182,0.00
1784048709,ingest,0.00,49.90,6.1,0.000,0.009,0.000,39.190,0.00
1784048715,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.191,0.00
1784048720,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.190,0.00
1784048725,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.193,0.00
1784048730,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.192,0.00
1784048735,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.188,0.00
1784048740,ingest,0.00,71.92,7.8,0.000,0.009,0.000,39.188,0.00
1784048746,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.193,0.00
1784048751,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.197,0.00
1784048756,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.204,0.00
1784048761,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.200,0.00
1784048766,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.203,0.00
1784048771,ingest,0.00,72.95,7.0,0.000,0.009,0.000,39.202,0.00
1784048776,ingest,0.00,0.00,0.2,0.000,0.009,0.000,39.203,0.00
1784048782,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.199,0.00
1784048787,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.199,0.00
1784048792,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.193,0.00
1784048797,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.188,0.00
1784048802,ingest,0.00,71.83,7.5,0.000,0.009,0.000,39.190,0.00
1784048807,ingest,0.00,0.00,1.5,0.000,0.009,0.000,39.193,0.00
1784048812,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.192,0.00
1784048817,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.189,0.00
1784048823,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.180,0.00
1784048828,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.177,0.00
1784048833,ingest,0.00,74.05,8.3,0.000,0.009,0.000,39.179,0.00
1784048838,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.176,0.00
1784048843,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.177,0.00
1784048848,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.180,0.00
1784048853,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.177,0.00
1784048858,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.174,0.00
1784048864,ingest,0.00,72.98,7.6,0.000,0.009,0.000,39.179,0.00
1784048869,ingest,0.00,0.00,3.4,0.000,0.009,0.000,39.171,0.00
1784048874,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.172,0.00
1784048879,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.166,0.00
1784048884,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.176,0.00
1784048889,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.177,0.00
1784048894,ingest,0.00,74.41,8.1,0.000,0.009,0.000,39.183,0.00
1784048899,ingest,0.00,0.00,0.2,0.000,0.009,0.000,39.174,0.00
1784048904,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.181,0.00
1784048909,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.170,0.00
1784048915,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.213,0.00
1784048920,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.216,0.00
1784048925,ingest,0.00,61.28,8.2,0.000,0.009,0.000,39.218,0.00
1784048930,ingest,0.00,13.14,13.8,0.000,0.009,0.000,39.218,0.00
1784048935,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.223,0.00
1784048940,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.220,0.00
1784048945,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.210,0.00
1784048950,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.203,0.00
1784048956,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.208,0.00
1784048961,ingest,0.00,74.30,8.3,0.000,0.009,0.000,39.206,0.00
1784048966,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.204,0.00
1784048971,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.200,0.00
1784048976,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.199,0.00
1784048981,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.193,0.00
1784048986,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.176,0.00
1784048991,ingest,0.00,73.21,7.4,0.000,0.009,0.000,39.186,0.00
1784048997,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.184,0.00
1784049002,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.183,0.00
1784049007,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.185,0.00
1784049012,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.176,0.00
1784049017,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.179,0.00
1784049022,ingest,0.00,75.57,8.2,0.000,0.009,0.000,39.177,0.00
1784049027,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.183,0.00
1784049032,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.184,0.00
1784049038,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.184,0.00
1784049043,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.188,0.00
1784049048,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.186,0.00
1784049053,ingest,0.00,78.98,11.5,0.000,0.009,0.000,39.185,0.00
1784049058,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.191,0.00
1784049063,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.192,0.00
1784049068,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.195,0.00
1784049074,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.196,0.00
1784049079,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.192,0.00
1784049084,ingest,0.00,54.29,5.7,0.000,0.009,0.000,39.193,0.00
1784049089,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.190,0.00
1784049095,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.195,0.00
1784049100,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.195,0.00
1784049105,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.202,0.00
1784049110,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.196,0.00
1784049115,ingest,0.00,59.02,8.3,0.000,0.009,0.000,39.196,0.00
1784049121,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.193,0.00
1784049126,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.198,0.00
1784049131,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.185,0.00
1784049136,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.189,0.00
1784049142,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.180,0.00
1784049147,ingest,0.00,56.13,6.5,0.000,0.009,0.000,39.178,0.00
1784049152,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.178,0.00
1784049157,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.184,0.00
1784049162,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.186,0.00
1784049167,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.185,0.00
1784049172,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.180,0.00
1784049177,ingest,0.00,68.10,7.1,0.000,0.009,0.000,39.185,0.00
1784049183,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.179,0.00
1784049188,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.180,0.00
1784049193,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.185,0.00
1784049198,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.189,0.00
1784049203,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.188,0.00
1784049208,ingest,0.00,65.58,6.3,0.000,0.009,0.000,39.194,0.00
1784049213,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.199,0.00
1784049219,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.238,0.00
1784049224,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.235,0.00
1784049229,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.220,0.00
1784049234,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.213,0.00
1784049239,ingest,0.00,69.84,7.8,0.000,0.009,0.000,39.214,0.00
1784049244,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.207,0.00
1784049249,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.208,0.00
1784049255,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.205,0.00
1784049260,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.206,0.00
1784049265,ingest,0.00,0.00,0.2,0.000,0.009,0.000,39.206,0.00
1784049270,ingest,0.00,25.11,7.9,0.000,0.009,0.000,39.197,0.00
1784049275,ingest,0.00,44.14,11.5,0.000,0.009,0.000,39.189,0.00
1784049280,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.186,0.00
1784049285,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.190,0.00
1784049290,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.188,0.00
1784049297,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.191,0.00
1784049302,ingest,0.00,60.25,7.7,0.000,0.009,0.000,39.183,0.00
1784049308,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.191,0.00
1784049313,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.191,0.00
1784049318,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.195,0.00
1784049323,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.176,0.00
1784049328,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.184,0.00
1784049333,ingest,0.00,68.69,7.0,0.000,0.009,0.000,39.183,0.00
1784049338,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.186,0.00
1784049343,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.190,0.00
1784049349,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.177,0.00
1784049354,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.168,0.00
1784049360,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.156,0.00
1784049365,ingest,0.00,63.63,6.0,0.000,0.009,0.000,39.148,0.00
1784049370,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.154,0.00
1784049375,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.148,0.00
1784049380,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.149,0.00
1784049385,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.140,0.00
1784049390,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.185,0.00
1784049395,ingest,0.00,73.08,8.2,0.000,0.009,0.000,39.181,0.00
1784049401,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.181,0.00
1784049406,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.189,0.00
1784049411,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.196,0.00
1784049416,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.192,0.00
1784049421,ingest,0.00,0.00,0.2,0.000,0.009,0.000,39.193,0.00
1784049426,ingest,0.00,75.87,8.1,0.000,0.009,0.000,39.196,0.00
1784049432,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.193,0.00
1784049437,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.196,0.00
1784049442,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.194,0.00
1784049447,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.196,0.00
1784049452,ingest,0.00,0.00,0.2,0.000,0.009,0.000,39.203,0.00
1784049457,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.216,0.00
1784049462,ingest,0.00,76.50,8.4,0.000,0.009,0.000,39.205,0.00
1784049467,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.203,0.00
1784049473,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.202,0.00
1784049478,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.200,0.00
1784049483,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.186,0.00
1784049488,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.192,0.00
1784049493,ingest,0.00,71.72,7.1,0.000,0.009,0.000,39.190,0.00
1784049498,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.195,0.00
1784049503,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.167,0.00
1784049509,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.176,0.00
1784049514,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.163,0.00
1784049519,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.174,0.00
1784049524,ingest,0.00,74.22,7.8,0.000,0.009,0.000,39.173,0.00
1784049529,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.207,0.00
1784049534,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.173,0.00
1784049539,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.174,0.00
1784049544,ingest,0.00,0.00,1.3,0.000,0.009,0.000,39.175,0.00
1784049549,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.179,0.00
1784049555,ingest,0.00,74.34,8.4,0.000,0.009,0.000,39.172,0.00
1784049560,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.174,0.00
1784049565,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.173,0.00
1784049570,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.168,0.00
1784049575,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.170,0.00
1784049580,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.169,0.00
1784049585,ingest,0.00,81.21,21.0,0.000,0.009,0.000,39.174,0.00
1784049590,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.183,0.00
1784049596,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.182,0.00
1784049601,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.182,0.00
1784049606,ingest,0.00,0.00,0.1,0.000,0.009,0.000,39.176,0.00
1784049611,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.179,0.00
1784049616,ingest,0.00,74.40,8.1,0.000,0.009,0.000,39.155,0.00
1784049621,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.156,0.00
1784049626,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.154,0.00
1784049631,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.197,0.00
1784049637,ingest,0.00,0.00,3.4,0.000,0.009,0.000,39.196,0.00
1784049642,ingest,0.00,0.00,0.0,0.000,0.009,0.000,39.200,0.00
